scenario,agent,runs,episodes,all_win_pct,all_win_pct_run_mean,all_win_pct_run_sd,all_steps_mean,all_steps_sd,bepr_successful_runs,bepr_win_pct_over_runs,bepr_steps_mean,bepr_steps_sd,bepr_steps_mean_successful_runs,bepr_steps_sd_successful_runs,min_success_steps
defender,Genetic Agent,30,75000,1.8506666666666667,1.8506666666666667,0.3020725344879174,21.766266666666667,16.513277624588273,30,100.0,10.1,2.832690934612261,10.1,2.832690934612261,5
defender,Random Agent,30,75000,0.8546666666666666,0.8546666666666667,0.17466684215135522,21.96856,16.54468599122371,30,100.0,14.433333333333334,4.304635299008647,14.433333333333334,4.304635299008647,7
defender,GPT-4o Agent,30,75000,3.9226666666666667,3.9226666666666667,0.3724192421908715,21.731133333333332,16.449393863696073,30,100.0,6.466666666666667,1.2521246311585852,6.466666666666667,1.2521246311585852,5
defender,Expert Defined (GPT o3-mini),30,75000,3.266666666666666,3.2666666666666666,0.3939309700891799,24.643746666666665,19.46949728113562,30,100.0,5.233333333333333,0.5040069329937309,5.233333333333333,0.5040069329937309,5
