scenario,agent,runs,episodes,all_win_pct,all_win_pct_run_mean,all_win_pct_run_sd,all_steps_mean,all_steps_sd,bepr_successful_runs,bepr_win_pct_over_runs,bepr_steps_mean,bepr_steps_sd,bepr_steps_mean_successful_runs,bepr_steps_sd_successful_runs,min_success_steps
three_network,Genetic Agent,30,75000,0.2053333333333333,0.20533333333333334,0.0920169899354549,99.96466666666667,0.9905644712966337,30,100.0,65.56666666666666,12.355881841938844,65.56666666666666,12.355881841938844,38
three_network,Random Agent,30,75000,0.11466666666666667,0.11466666666666667,0.06366579406033772,99.98181333333333,0.7514054209437432,30,100.0,73.33333333333333,17.354982059882705,73.33333333333333,17.354982059882705,38
three_network,GPT-4o Agent,30,75000,0.0,0.0,0.0,100,0.0,0,0.0,100,0.0,nan,0.0,nan
three_network,Expert Defined (GPT o3-mini),30,75000,0.008,0.008,0.019369367924460094,99.99856,0.26411901960685624,5,16.666666666666664,96.43333333333334,12.931339460005104,78.6,27.116415692344,35
